state_name,district_name,mandal_name,village_name,crop_name,disease_name,affected_area_acres,total_crop_area_acres,disease_incidence_percent,severity_level,affected_farmers,season
Andhra Pradesh,Guntur,Amaravathi,Dulla,Maize,Maydis Leaf Blight,993.15,1810.0,54.87,Severe,899,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_8,Parvathipuram Manyam_Village_30,Cotton,Leaf Curl,174.97,622.94,28.09,High,230,Zaid
Andhra Pradesh,Nandyal,Nandyal_Mandal_6,Nandyal_Village_41,Cotton,Boll Rot,378.11,666.27,56.75,Medium,426,Kharif
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore_Mandal_3,Sri Potti Sriramulu Nellore_Village_38,Sugarcane,Wilt,65.29,394.8,16.54,Medium,251,Rabi
Andhra Pradesh,Guntur,Amaravathi,Pedapadu,Jowar (Sorghum),Grain Mold,840.53,2676.0,31.41,High,842,Kharif
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_9,Ananthapuramu_Village_36,Onion,Purple Blotch,469.96,1237.57,37.97,Low,429,Zaid
Andhra Pradesh,NTR,Gannavaram,Konidela,Turmeric,Leaf Spot,451.53,759.0,59.49,Severe,970,Summer
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_8,Vizianagaram_Village_25,Groundnut,Collar Rot,455.06,524.1,86.83,High,166,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_4,Parvathipuram Manyam_Village_24,Sugarcane,Smut,367.85,875.95,41.99,Medium,79,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_1,Parvathipuram Manyam_Village_11,Sugarcane,Wilt,297.64,566.8,52.51,High,144,Zaid
Andhra Pradesh,Guntur,Amaravathi,Venkannapalem,Jowar (Sorghum),Grain Mold,389.18,1575.0,24.71,Medium,236,Kharif
Andhra Pradesh,Annamayya,Pileru,Pedapadu,Tomato,Late Blight,85.87,163.0,52.68,Severe,865,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Konidela,Cotton,Leaf Curl Virus,289.38,1024.0,28.26,High,203,Summer
Andhra Pradesh,Krishna,Gudivada,Konidela,Mango,Powdery Mildew,217.54,969.0,22.45,Medium,708,Summer
Andhra Pradesh,Guntur,Amaravathi,Chinakakani,Groundnut,Rust,492.71,2632.0,18.72,Medium,149,Rabi
Andhra Pradesh,West Godavari,Bhimavaram,Mallavaram,Maize,Maydis Leaf Blight,362.85,2487.0,14.59,Medium,129,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Pedapadu,Turmeric,Leaf Spot,698.59,1119.0,62.43,Severe,797,Kharif
Andhra Pradesh,Annamayya,Pileru,Venkannapalem,Turmeric,Leaf Spot,808.26,1900.0,42.54,High,355,Kharif
Andhra Pradesh,West Godavari,Palacole,Dulla,Paddy (Rice),Blast,532.18,2950.0,18.04,Medium,392,Summer
Andhra Pradesh,NTR,Kanchikacherla,Dulla,Cotton,Leaf Curl Virus,410.69,2489.0,16.5,Medium,842,Rabi
Andhra Pradesh,Krishna,Pedana,Mallavaram,Maize,Maydis Leaf Blight,1710.0,2889.0,59.19,Severe,907,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Pedapadu,Turmeric,Leaf Spot,412.38,730.0,56.49,Severe,440,Summer
Andhra Pradesh,Chittoor,Chittoor_Mandal_2,Chittoor_Village_46,Cotton,Leaf Curl,439.34,1087.0,40.42,High,346,Kharif
Andhra Pradesh,West Godavari,Palacole,Venkannapalem,Tomato,Late Blight,278.69,966.0,28.85,High,620,Rabi
Andhra Pradesh,Prakasam,Ongole,Mallavaram,Chilli,Leaf Curl Virus,1520.56,2789.0,54.52,Severe,911,Summer
Andhra Pradesh,West Godavari,Narasapuram,Dulla,Mango,Anthracnose,614.55,2550.0,24.1,Medium,118,Summer
Andhra Pradesh,NTR,Kanchikacherla,Konidela,Turmeric,Rhizome Rot,1063.08,2612.0,40.7,High,37,Rabi
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_5,Ananthapuramu_Village_22,Chilli,Die Back,440.11,939.71,46.83,High,261,Kharif
Andhra Pradesh,Guntur,Mangalagiri,Venkannapalem,Turmeric,Rhizome Rot,1145.38,2421.0,47.31,High,908,Kharif
Andhra Pradesh,Prakasam,Ongole,Valasapalle,Banana,Panama Wilt,528.65,2118.0,24.96,Medium,707,Kharif
Andhra Pradesh,East Godavari,Kadiam,Lingapuram,Chilli,Leaf Curl Virus,318.53,530.0,60.1,Severe,133,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_3,Parvathipuram Manyam_Village_46,Mango,Anthracnose,77.42,458.24,16.9,Medium,189,Zaid
Andhra Pradesh,Guntur,Mangalagiri,Valasapalle,Groundnut,Tikka Leaf Spot,790.67,1714.0,46.13,High,551,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Venkannapalem,Turmeric,Rhizome Rot,105.42,725.0,14.54,Medium,477,Rabi
Andhra Pradesh,Kurnool,Panyam,Pedapadu,Cotton,Pink Bollworm,38.73,266.0,14.56,Medium,133,Rabi
Andhra Pradesh,Annamayya,Pileru,Valasapalle,Mango,Powdery Mildew,1044.83,1672.0,62.49,Severe,955,Kharif
Andhra Pradesh,Prakasam,Ongole,Venkannapalem,Chilli,Anthracnose,275.49,1060.0,25.99,High,439,Summer
Andhra Pradesh,NTR,Kanchikacherla,Annavaram,Sugarcane,Smut,279.8,2598.0,10.77,Medium,238,Rabi
Andhra Pradesh,Annamayya,Pileru,Valasapalle,Cotton,Pink Bollworm,1408.76,2393.0,58.87,Severe,450,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Mallavaram,Mango,Anthracnose,2003.29,2916.0,68.7,Severe,942,Rabi
Andhra Pradesh,NTR,Vijayawada Rural,Lingapuram,Mango,Powdery Mildew,196.81,355.0,55.44,Severe,838,Rabi
Andhra Pradesh,NTR,Gannavaram,Chinakakani,Chilli,Leaf Curl Virus,296.75,1842.0,16.11,Medium,219,Rabi
Andhra Pradesh,Prakasam,Ongole,Pedapadu,Jowar (Sorghum),Anthracnose,85.2,756.0,11.27,Medium,516,Summer
Andhra Pradesh,Guntur,Mangalagiri,Konidela,Groundnut,Tikka Leaf Spot,157.67,2329.0,6.77,Low,794,Rabi
Andhra Pradesh,Bapatla,Bapatla_Mandal_6,Bapatla_Village_41,Rice,Brown Spot,73.98,748.73,9.88,High,452,Zaid
Andhra Pradesh,Sri Sathya Sai,Sri Sathya Sai_Mandal_9,Sri Sathya Sai_Village_38,Rice,Brown Spot,305.55,475.18,64.3,High,308,Rabi
Andhra Pradesh,Guntur,Mangalagiri,Dulla,Sugarcane,Red Rot,296.23,578.0,51.25,Severe,584,Kharif
Andhra Pradesh,Annamayya,Rayachoti,Chinakakani,Maize,Maydis Leaf Blight,251.12,1637.0,15.34,Medium,241,Summer
Andhra Pradesh,Guntur,Tadikonda,Ramapuram,Jowar (Sorghum),Grain Mold,403.69,1411.0,28.61,High,128,Summer
Andhra Pradesh,Guntur,Mangalagiri,Dulla,Chilli,Leaf Curl Virus,729.43,1908.0,38.23,High,660,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Mallavaram,Cotton,Leaf Curl Virus,377.2,920.0,41.0,High,210,Kharif
Andhra Pradesh,NTR,Kanchikacherla,Konidela,Tomato,Leaf Curl Virus,36.11,243.0,14.86,Medium,307,Kharif
Andhra Pradesh,East Godavari,Seethanagaram,Valasapalle,Banana,Panama Wilt,49.25,2249.0,2.19,Low,67,Rabi
Andhra Pradesh,West Godavari,Bhimavaram,Dulla,Banana,Sigatoka,1666.64,2468.0,67.53,Severe,646,Rabi
Andhra Pradesh,Guntur,Amaravathi,Kothapalli,Maize,Turcicum Leaf Blight,452.32,2738.0,16.52,Medium,400,Kharif
Andhra Pradesh,Krishna,Gudivada,Annavaram,Chilli,Leaf Curl Virus,243.36,547.0,44.49,High,455,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Lingapuram,Jowar (Sorghum),Grain Mold,142.54,1079.0,13.21,Medium,47,Rabi
Andhra Pradesh,NTR,Gannavaram,Pedapadu,Mango,Powdery Mildew,52.53,536.0,9.8,Low,905,Summer
Andhra Pradesh,Guntur,Mangalagiri,Annavaram,Onion,Stemphylium Blight,400.73,1115.0,35.94,High,758,Kharif
Andhra Pradesh,Chittoor,Chittoor_Mandal_10,Chittoor_Village_38,Sugarcane,Red Rot,91.81,704.23,13.04,Medium,450,Kharif
Andhra Pradesh,NTR,Gannavaram,Valasapalle,Groundnut,Tikka Leaf Spot,507.18,2436.0,20.82,Medium,717,Rabi
Andhra Pradesh,Guntur,Mangalagiri,Pedapadu,Chilli,Leaf Curl Virus,865.47,1702.0,50.85,Severe,752,Rabi
Andhra Pradesh,Guntur,Tadikonda,Valasapalle,Onion,Purple Blotch,785.48,2734.0,28.73,High,268,Rabi
Andhra Pradesh,Prakasam,Markapur,Ramapuram,Turmeric,Leaf Spot,1031.83,1716.0,60.13,Severe,419,Kharif
Andhra Pradesh,Prakasam,Ongole,Ramapuram,Sugarcane,Smut,164.88,412.0,40.02,High,108,Kharif
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_5,Parvathipuram Manyam_Village_15,Chilli,Powdery Mildew,115.99,483.06,24.01,High,221,Rabi
Andhra Pradesh,Annamayya,Rayachoti,Venkannapalem,Maize,Maydis Leaf Blight,128.96,282.0,45.73,High,115,Rabi
Andhra Pradesh,Annamayya,Pileru,Valasapalle,Groundnut,Rust,512.81,733.0,69.96,Severe,739,Rabi
Andhra Pradesh,Guntur,Tadikonda,Konidela,Turmeric,Leaf Spot,403.34,1928.0,20.92,Medium,171,Kharif
Andhra Pradesh,Prakasam,Markapur,Konidela,Banana,Panama Wilt,218.3,995.0,21.94,Medium,247,Summer
Andhra Pradesh,Guntur,Mangalagiri,Dulla,Paddy (Rice),Bacterial Leaf Blight,82.24,160.0,51.4,Severe,519,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Mallavaram,Turmeric,Rhizome Rot,1113.21,2358.0,47.21,High,496,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Chinakakani,Mango,Anthracnose,1259.76,1973.0,63.85,Severe,56,Kharif
Andhra Pradesh,Annamayya,Pileru,Annavaram,Cotton,Pink Bollworm,232.35,429.0,54.16,Severe,182,Rabi
Andhra Pradesh,Guntur,Tadikonda,Valasapalle,Jowar (Sorghum),Grain Mold,357.96,1140.0,31.4,High,78,Summer
Andhra Pradesh,NTR,Kanchikacherla,Ramapuram,Tomato,Leaf Curl Virus,404.91,1638.0,24.72,Medium,352,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Mallavaram,Jowar (Sorghum),Grain Mold,300.85,1201.0,25.05,High,601,Kharif
Andhra Pradesh,NTR,Kanchikacherla,Kothapalli,Onion,Purple Blotch,172.81,2949.0,5.86,Low,93,Rabi
Andhra Pradesh,Kurnool,Nandyal,Mallavaram,Sugarcane,Smut,1162.34,1687.0,68.9,Severe,304,Kharif
Andhra Pradesh,Guntur,Tadikonda,Kothapalli,Cotton,Pink Bollworm,212.85,674.0,31.58,High,612,Rabi
Andhra Pradesh,Bapatla,Bapatla_Mandal_8,Bapatla_Village_50,Cotton,Wilt,152.08,1095.56,13.88,High,343,Zaid
Andhra Pradesh,Prakasam,Ongole,Konidela,Cotton,Pink Bollworm,670.29,2582.0,25.96,High,609,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Dulla,Onion,Stemphylium Blight,229.25,597.0,38.4,High,579,Summer
Andhra Pradesh,West Godavari,Narasapuram,Kothapalli,Groundnut,Tikka Leaf Spot,916.2,2739.0,33.45,High,216,Rabi
Andhra Pradesh,Sri Sathya Sai,Sri Sathya Sai_Mandal_3,Sri Sathya Sai_Village_18,Maize,Fall Armyworm,67.17,825.9,8.13,High,275,Kharif
Andhra Pradesh,Anakapalli,Anakapalli_Mandal_4,Anakapalli_Village_8,Onion,Stemphylium Blight,359.02,994.35,36.11,Low,459,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Lingapuram,Jowar (Sorghum),Anthracnose,897.87,1754.0,51.19,Severe,297,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Chinakakani,Tomato,Early Blight,38.13,755.0,5.05,Low,480,Kharif
Andhra Pradesh,Prakasam,Ongole,Valasapalle,Onion,Stemphylium Blight,796.42,2269.0,35.1,High,34,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Chinakakani,Cotton,Pink Bollworm,1675.76,2609.0,64.23,Severe,181,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Annavaram,Chilli,Anthracnose,58.28,178.0,32.74,High,821,Rabi
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Dr. B.R. Ambedkar Konaseema_Mandal_9,Dr. B.R. Ambedkar Konaseema_Village_31,Rice,Brown Spot,201.26,832.44,24.18,High,467,Kharif
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_9,Ananthapuramu_Village_9,Sugarcane,Wilt,236.32,877.97,26.92,Medium,307,Zaid
Andhra Pradesh,Alluri Sitharama Raju,Alluri Sitharama Raju_Mandal_7,Alluri Sitharama Raju_Village_27,Groundnut,Tikka Disease,55.08,466.11,11.82,High,283,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Annavaram,Tomato,Leaf Curl Virus,1402.1,2596.0,54.01,Severe,765,Summer
Andhra Pradesh,Kurnool,Banaganapalle,Konidela,Turmeric,Rhizome Rot,1147.07,2017.0,56.87,Severe,880,Summer
Andhra Pradesh,Prakasam,Markapur,Chinakakani,Tomato,Late Blight,109.73,1628.0,6.74,Low,492,Rabi
Andhra Pradesh,Guntur,Tadikonda,Chinakakani,Tomato,Early Blight,466.65,876.0,53.27,Severe,745,Kharif
Andhra Pradesh,East Godavari,Kadiam,Pedapadu,Tomato,Leaf Curl Virus,34.77,195.0,17.83,Medium,1000,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Venkannapalem,Cotton,Pink Bollworm,138.05,210.0,65.74,Severe,497,Rabi
Andhra Pradesh,Annamayya,Madanapalle,Dulla,Cotton,Pink Bollworm,224.38,2777.0,8.08,Low,790,Kharif
Andhra Pradesh,NTR,Gannavaram,Ramapuram,Turmeric,Leaf Spot,63.1,311.0,20.29,Medium,831,Summer
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore_Mandal_8,Sri Potti Sriramulu Nellore_Village_21,Mango,Anthracnose,484.43,704.79,68.73,High,152,Zaid
Andhra Pradesh,East Godavari,Rajanagaram,Chinakakani,Groundnut,Tikka Leaf Spot,95.43,752.0,12.69,Medium,890,Summer
Andhra Pradesh,Guntur,Mangalagiri,Lingapuram,Maize,Maydis Leaf Blight,192.64,800.0,24.08,Medium,24,Summer
Andhra Pradesh,NTR,Gannavaram,Valasapalle,Onion,Purple Blotch,958.1,1375.0,69.68,Severe,175,Kharif
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Dr. B.R. Ambedkar Konaseema_Mandal_8,Dr. B.R. Ambedkar Konaseema_Village_22,Chilli,Powdery Mildew,333.36,409.91,81.33,Low,264,Zaid
Andhra Pradesh,East Godavari,Seethanagaram,Ramapuram,Sugarcane,Red Rot,459.93,764.0,60.2,Severe,302,Summer
Andhra Pradesh,Guntur,Tadikonda,Lingapuram,Sugarcane,Red Rot,1979.96,2907.0,68.11,Severe,808,Rabi
Andhra Pradesh,Annamayya,Pileru,Mallavaram,Onion,Purple Blotch,1168.51,2472.0,47.27,High,377,Kharif
Andhra Pradesh,Annamayya,Pileru,Lingapuram,Banana,Sigatoka,1550.83,2285.0,67.87,Severe,394,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Dulla,Banana,Panama Wilt,153.57,681.0,22.55,Medium,916,Rabi
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_8,Vizianagaram_Village_45,Rice,Bacterial Blight,491.68,897.75,54.77,Low,358,Zaid
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore_Mandal_10,Sri Potti Sriramulu Nellore_Village_17,Groundnut,Collar Rot,226.8,1166.7,19.44,High,405,Rabi
Andhra Pradesh,Guntur,Tadikonda,Chinakakani,Paddy (Rice),Brown Spot,375.5,1090.0,34.45,High,228,Rabi
Andhra Pradesh,Kurnool,Nandyal,Chinakakani,Turmeric,Rhizome Rot,499.68,984.0,50.78,Severe,101,Rabi
Andhra Pradesh,NTR,Gannavaram,Venkannapalem,Turmeric,Rhizome Rot,407.37,762.0,53.46,Severe,884,Rabi
Andhra Pradesh,Guntur,Tadikonda,Lingapuram,Jowar (Sorghum),Anthracnose,436.07,703.0,62.03,Severe,413,Kharif
Andhra Pradesh,East Godavari,Rajanagaram,Dulla,Groundnut,Tikka Leaf Spot,53.79,595.0,9.04,Low,490,Rabi
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_5,Vizianagaram_Village_13,Mango,Sooty Mold,213.18,1161.53,18.35,High,58,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Valasapalle,Groundnut,Rust,1074.83,2110.0,50.94,Severe,396,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Ramapuram,Banana,Sigatoka,363.71,682.0,53.33,Severe,271,Rabi
Andhra Pradesh,Prakasam,Ongole,Mallavaram,Turmeric,Leaf Spot,329.96,1861.0,17.73,Medium,787,Rabi
Andhra Pradesh,Visakhapatnam,Visakhapatnam_Mandal_7,Visakhapatnam_Village_46,Sugarcane,Smut,198.07,617.41,32.08,Low,209,Kharif
Andhra Pradesh,Prakasam,Ongole,Mallavaram,Sugarcane,Red Rot,541.32,2422.0,22.35,Medium,7,Summer
Andhra Pradesh,NTR,Gannavaram,Ramapuram,Tomato,Late Blight,1258.01,2416.0,52.07,Severe,573,Kharif
Andhra Pradesh,Prakasam,Markapur,Chinakakani,Groundnut,Tikka Leaf Spot,1162.25,2084.0,55.77,Severe,279,Kharif
Andhra Pradesh,West Godavari,Narasapuram,Venkannapalem,Banana,Panama Wilt,47.19,482.0,9.79,Low,546,Summer
Andhra Pradesh,Tirupati,Tirupati_Mandal_2,Tirupati_Village_7,Maize,Fall Armyworm,290.48,366.8,79.19,Medium,156,Zaid
Andhra Pradesh,Kakinada,Kakinada_Mandal_5,Kakinada_Village_26,Turmeric,Leaf Spot,365.9,971.03,37.68,Medium,241,Zaid
Andhra Pradesh,Prakasam,Ongole,Annavaram,Turmeric,Rhizome Rot,1017.97,1861.0,54.7,Severe,795,Rabi
Andhra Pradesh,Anakapalli,Anakapalli_Mandal_2,Anakapalli_Village_43,Rice,Blast,155.87,760.78,20.49,Medium,260,Rabi
Andhra Pradesh,East Godavari,Rajanagaram,Lingapuram,Cotton,Pink Bollworm,766.93,1234.0,62.15,Severe,203,Summer
Andhra Pradesh,NTR,Kanchikacherla,Venkannapalem,Cotton,Pink Bollworm,35.08,2453.0,1.43,Low,215,Summer
Andhra Pradesh,Krishna,Gudivada,Venkannapalem,Groundnut,Tikka Leaf Spot,590.64,1095.0,53.94,Severe,685,Summer
Andhra Pradesh,Annamayya,Pileru,Valasapalle,Maize,Downy Mildew,13.42,855.0,1.57,Low,821,Kharif
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_3,Parvathipuram Manyam_Village_34,Groundnut,Tikka Disease,289.95,841.54,34.45,Medium,175,Kharif
Andhra Pradesh,Krishna,Machilipatnam,Dulla,Cotton,Leaf Curl Virus,623.85,2004.0,31.13,High,913,Kharif
Andhra Pradesh,East Godavari,Rajanagaram,Pedapadu,Tomato,Late Blight,251.35,1301.0,19.32,Medium,584,Rabi
Andhra Pradesh,Prakasam,Ongole,Valasapalle,Onion,Stemphylium Blight,269.79,526.0,51.29,Severe,484,Kharif
Andhra Pradesh,Eluru,Eluru_Mandal_5,Eluru_Village_16,Groundnut,Tikka Disease,28.97,189.88,15.26,Low,333,Zaid
Andhra Pradesh,Alluri Sitharama Raju,Alluri Sitharama Raju_Mandal_4,Alluri Sitharama Raju_Village_10,Turmeric,Leaf Spot,272.62,1246.46,21.87,High,233,Zaid
Andhra Pradesh,Guntur,Amaravathi,Chinakakani,Jowar (Sorghum),Anthracnose,738.6,1877.0,39.35,High,512,Kharif
Andhra Pradesh,Palnadu,Palnadu_Mandal_5,Palnadu_Village_31,Sugarcane,Smut,150.64,208.27,72.33,Low,228,Zaid
Andhra Pradesh,West Godavari,Palacole,Valasapalle,Maize,Turcicum Leaf Blight,999.26,2939.0,34.0,High,371,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Chinakakani,Tomato,Early Blight,105.9,311.0,34.05,High,846,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Kothapalli,Turmeric,Rhizome Rot,583.09,2019.0,28.88,High,934,Summer
Andhra Pradesh,West Godavari,Bhimavaram,Pedapadu,Jowar (Sorghum),Anthracnose,515.92,954.0,54.08,Severe,678,Summer
Andhra Pradesh,Prakasam,Ongole,Valasapalle,Turmeric,Rhizome Rot,1306.99,2129.0,61.39,Severe,678,Rabi
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Dr. B.R. Ambedkar Konaseema_Mandal_6,Dr. B.R. Ambedkar Konaseema_Village_10,Sugarcane,Smut,384.65,1068.55,36.0,Medium,450,Rabi
Andhra Pradesh,Anakapalli,Anakapalli_Mandal_9,Anakapalli_Village_13,Turmeric,Leaf Spot,392.94,1328.56,29.58,Low,355,Kharif
Andhra Pradesh,Anakapalli,Anakapalli_Mandal_3,Anakapalli_Village_50,Mango,Powdery Mildew,309.35,1196.66,25.85,Medium,495,Zaid
Andhra Pradesh,NTR,Vijayawada Rural,Venkannapalem,Banana,Sigatoka,311.13,859.0,36.22,High,639,Summer
Andhra Pradesh,Guntur,Mangalagiri,Konidela,Chilli,Anthracnose,1138.78,2145.0,53.09,Severe,315,Rabi
Andhra Pradesh,Prakasam,Chimakurthy,Lingapuram,Paddy (Rice),Bacterial Leaf Blight,1290.51,1902.0,67.85,Severe,114,Kharif
Andhra Pradesh,Annamayya,Madanapalle,Valasapalle,Sugarcane,Smut,101.03,459.0,22.01,Medium,794,Rabi
Andhra Pradesh,Guntur,Mangalagiri,Valasapalle,Paddy (Rice),Blast,103.64,2298.0,4.51,Low,330,Summer
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Dr. B.R. Ambedkar Konaseema_Mandal_4,Dr. B.R. Ambedkar Konaseema_Village_27,Groundnut,Rust,266.33,893.06,29.82,Medium,379,Zaid
Andhra Pradesh,Guntur,Mangalagiri,Pedapadu,Turmeric,Leaf Spot,1226.57,2384.0,51.45,Severe,781,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Pedapadu,Turmeric,Leaf Spot,171.81,1786.0,9.62,Low,606,Rabi
Andhra Pradesh,West Godavari,Bhimavaram,Annavaram,Mango,Anthracnose,122.8,2339.0,5.25,Low,101,Kharif
Andhra Pradesh,East Godavari,Seethanagaram,Chinakakani,Paddy (Rice),Brown Spot,18.09,514.0,3.52,Low,917,Summer
Andhra Pradesh,Palnadu,Palnadu_Mandal_5,Palnadu_Village_49,Mango,Sooty Mold,405.1,620.48,65.29,Low,89,Zaid
Andhra Pradesh,East Godavari,Seethanagaram,Konidela,Groundnut,Tikka Leaf Spot,167.22,337.0,49.62,High,960,Summer
Andhra Pradesh,Guntur,Amaravathi,Mallavaram,Jowar (Sorghum),Anthracnose,104.78,2483.0,4.22,Low,374,Kharif
Andhra Pradesh,Visakhapatnam,Visakhapatnam_Mandal_4,Visakhapatnam_Village_28,Cotton,Wilt,367.78,1227.96,29.95,Medium,414,Rabi
Andhra Pradesh,Palnadu,Palnadu_Mandal_2,Palnadu_Village_14,Maize,Fall Armyworm,345.77,367.37,94.12,Medium,62,Zaid
Andhra Pradesh,Prakasam,Ongole,Venkannapalem,Banana,Sigatoka,229.23,900.0,25.47,High,310,Kharif
Andhra Pradesh,NTR,Gannavaram,Kothapalli,Banana,Sigatoka,579.57,1972.0,29.39,High,281,Summer
Andhra Pradesh,Eluru,Eluru_Mandal_9,Eluru_Village_37,Rice,Bacterial Blight,329.84,688.94,47.88,Low,92,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Kothapalli,Onion,Stemphylium Blight,68.48,1479.0,4.63,Low,34,Summer
Andhra Pradesh,Prakasam,Chimakurthy,Konidela,Turmeric,Rhizome Rot,778.26,2928.0,26.58,High,232,Rabi
Andhra Pradesh,Nandyal,Nandyal_Mandal_7,Nandyal_Village_32,Sugarcane,Wilt,186.61,1017.18,18.35,Medium,382,Kharif
Andhra Pradesh,East Godavari,Seethanagaram,Dulla,Turmeric,Rhizome Rot,279.89,1013.0,27.63,High,910,Rabi
Andhra Pradesh,NTR,Gannavaram,Chinakakani,Groundnut,Rust,985.39,1878.0,52.47,Severe,607,Summer
Andhra Pradesh,Nandyal,Nandyal_Mandal_5,Nandyal_Village_3,Mango,Powdery Mildew,275.42,1195.64,23.04,Medium,44,Zaid
Andhra Pradesh,Guntur,Mangalagiri,Pedapadu,Groundnut,Rust,161.4,2967.0,5.44,Low,836,Rabi
Andhra Pradesh,NTR,Vijayawada Rural,Mallavaram,Cotton,Pink Bollworm,1595.89,2968.0,53.77,Severe,645,Kharif
Andhra Pradesh,Guntur,Amaravathi,Chinakakani,Turmeric,Leaf Spot,125.61,349.0,35.99,High,144,Rabi
Andhra Pradesh,Annamayya,Pileru,Ramapuram,Tomato,Early Blight,457.13,2411.0,18.96,Medium,734,Kharif
Andhra Pradesh,Guntur,Mangalagiri,Chinakakani,Mango,Powdery Mildew,1267.01,2014.0,62.91,Severe,765,Rabi
Andhra Pradesh,Annamayya,Rayachoti,Ramapuram,Banana,Sigatoka,387.07,1625.0,23.82,Medium,303,Kharif
Andhra Pradesh,Tirupati,Tirupati_Mandal_8,Tirupati_Village_41,Groundnut,Rust,445.26,673.13,66.15,High,175,Rabi
Andhra Pradesh,NTR,Vijayawada Rural,Mallavaram,Paddy (Rice),Brown Spot,118.64,185.0,64.13,Severe,273,Kharif
Andhra Pradesh,West Godavari,Narasapuram,Kothapalli,Jowar (Sorghum),Anthracnose,408.7,1734.0,23.57,Medium,688,Rabi
Andhra Pradesh,Kakinada,Kakinada_Mandal_3,Kakinada_Village_14,Sugarcane,Wilt,31.2,389.37,8.01,Medium,108,Rabi
Andhra Pradesh,Prakasam,Ongole,Chinakakani,Jowar (Sorghum),Grain Mold,204.37,704.0,29.03,High,741,Kharif
Andhra Pradesh,Guntur,Tadikonda,Venkannapalem,Turmeric,Leaf Spot,176.68,1496.0,11.81,Medium,117,Summer
Andhra Pradesh,NTR,Kanchikacherla,Dulla,Banana,Panama Wilt,1384.38,2089.0,66.27,Severe,876,Summer
Andhra Pradesh,East Godavari,Kadiam,Venkannapalem,Sugarcane,Red Rot,516.55,808.0,63.93,Severe,506,Summer
Andhra Pradesh,YSR Kadapa,YSR Kadapa_Mandal_3,YSR Kadapa_Village_5,Chilli,Powdery Mildew,391.46,427.07,91.66,Medium,105,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Valasapalle,Jowar (Sorghum),Anthracnose,1042.92,2914.0,35.79,High,309,Kharif
Andhra Pradesh,Kurnool,Banaganapalle,Pedapadu,Groundnut,Tikka Leaf Spot,468.01,1144.0,40.91,High,770,Rabi
Andhra Pradesh,Chittoor,Chittoor_Mandal_8,Chittoor_Village_50,Sugarcane,Wilt,158.57,957.38,16.56,High,455,Zaid
Andhra Pradesh,Annamayya,Pileru,Konidela,Paddy (Rice),Bacterial Leaf Blight,814.59,2305.0,35.34,High,135,Rabi
Andhra Pradesh,NTR,Vijayawada Rural,Lingapuram,Cotton,Pink Bollworm,409.57,1669.0,24.54,Medium,745,Summer
